,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,cat_ART_AND_DESIGN,cat_AUTO_AND_VEHICLES,cat_BEAUTY,cat_BOOKS_AND_REFERENCE,cat_BUSINESS,cat_COMICS,cat_COMMUNICATION,cat_DATING,cat_EDUCATION,cat_ENTERTAINMENT,cat_EVENTS,cat_FAMILY,cat_FINANCE,cat_FOOD_AND_DRINK,cat_GAME,cat_HEALTH_AND_FITNESS,cat_HOUSE_AND_HOME,cat_LIBRARIES_AND_DEMO,cat_LIFESTYLE,cat_MAPS_AND_NAVIGATION,cat_MEDICAL,cat_NEWS_AND_MAGAZINES,cat_PARENTING,cat_PERSONALIZATION,cat_PHOTOGRAPHY,cat_PRODUCTIVITY,cat_SHOPPING,cat_SOCIAL,cat_SPORTS,cat_TOOLS,cat_TRAVEL_AND_LOCAL,cat_VIDEO_PLAYERS,cat_WEATHER
1637,4149,LIFESTYLE,4.3,1533,7.7,180000.0,1,0,1,66,1474902000.0,2.2.6,2.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,7566,LIFESTYLE,4.0,3937,15.0,180000.0,1,0,1,66,1532617200.0,8.3.3,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,6438,LIFESTYLE,4.2,894,25.0,90000.0,1,0,1,66,1523199600.0,5.600.42,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,5268,LIFESTYLE,3.9,2042,3.0,180000.0,1,0,1,66,1440687600.0,3.1.6,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,4452,LIFESTYLE,4.4,13213,22.0,1800000.0,1,0,1,66,1522162800.0,5.800.04,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,1432,LIFESTYLE,4.5,10097,7.5,900000.0,1,0,1,66,1524668400.0,1.2,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,5260,LIFESTYLE,4.8,28588,24.0,1800000.0,1,0,1,66,1519830000.0,3.1.8,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,7371,LIFESTYLE,4.5,10544,44.0,1800000.0,1,0,1,66,1529247600.0,5.3,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,84,LIFESTYLE,4.5,3346,14.0,180000.0,1,0,4,66,1488898800.0,3.6.3,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,5903,GAME,4.5,4447388,67.0,180000000.0,1,0,2,3,1532962800.0,2.347.225742,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,6556,GAME,4.5,27722264,76.0,1800000000.0,1,0,2,6,1531321200.0,1.90.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,2229,GAME,4.4,22426677,74.0,900000000.0,1,0,1,27,1530716400.0,1.129.0.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,6425,GAME,4.7,254258,23.0,18000000.0,1,0,1,23,1533049200.0,2.137.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,1685,GAME,4.5,148897,46.0,18000000.0,1,0,1,27,1531753200.0,1.20.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,4096,GAME,4.2,369203,24.0,90000000.0,1,0,1,33,1523890800.0,1.5,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,2405,GAME,4.6,23133508,97.0,180000000.0,1,0,2,99,1530025200.0,2.3.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,6727,GAME,4.3,8118609,62.0,900000000.0,1,0,1,0,1530716400.0,1.49.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,5739,GAME,4.3,10485308,24.0,900000000.0,1,0,1,27,1527174000.0,1.4.77,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,4093,GAME,4.2,1497361,33.0,180000000.0,1,0,1,0,1523199600.0,1.0.6,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,1561,GAME,4.6,59800,7.8,9000000.0,1,0,1,82,1520262000.0,2.9,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,693,GAME,4.4,2610526,46.0,180000000.0,1,0,1,6,1530543600.0,2.6.9,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,5689,GAME,4.4,4066989,69.0,180000000.0,1,0,2,99,1530802800.0,2.2.00,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,6434,GAME,4.5,3778921,75.0,180000000.0,1,0,1,6,1532530800.0,3.8.5.Go,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,2230,GAME,4.4,6198563,67.0,180000000.0,1,0,1,27,1531148400.0,1.118.4,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,7575,GAME,4.3,10306,50.0,1800000.0,1,0,3,0,1533049200.0,1.0.8,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,2408,GAME,4.6,44891723,98.0,180000000.0,1,0,2,99,1531580400.0,10.322.16,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,1563,GAME,4.2,17039,4.9,9000000.0,1,0,1,82,1523545200.0,2.9,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,5490,GAME,4.2,685981,37.0,180000000.0,1,0,1,6,1526310000.0,6.6.3,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,6588,GAME,4.5,10393,18.0,1800000.0,1,0,1,6,1531234800.0,2.2.3181,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,89,GAME,4.5,14198297,52.0,180000000.0,1,0,1,97,1532962800.0,4.0.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,1690,GAME,4.7,1732263,78.0,90000000.0,1,0,1,82,1531753200.0,4.8.4,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,7426,GAME,4.7,295241,3.9,18000000.0,1,0,1,111,1528210800.0,1.1.3,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,3943,GAME,4.5,1135631,59.0,90000000.0,1,0,4,6,1527519600.0,1.4.0.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,686,GAME,4.4,5566669,97.0,180000000.0,1,0,1,6,1527087600.0,7.9.3,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,3611,GAME,4.3,1295557,11.0,180000000.0,1,0,1,82,1523372400.0,4.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,5915,GAME,3.8,270687,38.0,18000000.0,1,0,4,86,1532012400.0,1.0.16,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,1359,GAME,4.1,68057,85.0,18000000.0,1,0,1,30,1532876400.0,1.3.7,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,2228,GAME,4.3,1300490,78.0,90000000.0,1,0,1,82,1532012400.0,2.1.10,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,4125,GAME,4.4,8923587,63.0,180000000.0,1,0,1,86,1530457200.0,1.37.2,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,4866,GAME,4.3,42053,24.0,18000000.0,1,0,1,82,1529506800.0,4.9,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,6292,GAME,4.4,257724,69.0,18000000.0,1,0,2,97,1527174000.0,1.4.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,7573,GAME,4.7,990491,75.0,18000000.0,1,0,1,0,1527087600.0,1.0.27,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,3496,GAME,4.4,7614130,70.0,180000000.0,1,0,1,27,1532530800.0,5.1.8,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,3829,GAME,4.6,760628,63.0,18000000.0,1,0,1,6,1513868400.0,1.03,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,5170,GAME,4.5,9881829,99.0,180000000.0,1,0,1,27,1530543600.0,3.7.2.51,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,2589,GAME,4.4,2123381,49.0,180000000.0,1,0,1,82,1530716400.0,3.7.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,6556,GAME,4.5,27723193,76.0,1800000000.0,1,0,2,6,1531321200.0,1.90.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,5903,GAME,4.5,4447346,67.0,180000000.0,1,0,2,3,1532962800.0,2.347.225742,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,5739,GAME,4.3,10485334,24.0,900000000.0,1,0,1,27,1527174000.0,1.4.77,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,89,GAME,4.5,14198602,52.0,180000000.0,1,0,1,97,1532962800.0,4.0.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,2408,GAME,4.6,44891723,98.0,180000000.0,1,0,2,99,1531580400.0,10.322.16,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,2229,GAME,4.4,22428456,74.0,900000000.0,1,0,1,27,1530716400.0,1.129.0.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,5689,GAME,4.4,4066980,69.0,180000000.0,1,0,2,99,1530802800.0,2.2.00,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,2512,GAME,4.5,3197865,82.0,180000000.0,1,0,1,6,1531321200.0,2.8.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,6232,GAME,4.6,5418675,96.0,180000000.0,1,0,1,97,1528815600.0,1.751,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,5170,GAME,4.5,9881908,99.0,180000000.0,1,0,1,27,1530543600.0,3.7.2.51,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,1685,GAME,4.5,148895,46.0,18000000.0,1,0,1,27,1531753200.0,1.20.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,5007,GAME,4.5,183846,99.0,18000000.0,1,0,1,0,1532876400.0,1.0.6,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,7431,GAME,4.8,230710,87.0,18000000.0,1,0,1,111,1533135600.0,1.0.47,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,7426,GAME,4.7,295305,3.9,18000000.0,1,0,1,111,1528210800.0,1.1.3,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,2230,GAME,4.4,6198880,67.0,180000000.0,1,0,1,27,1531148400.0,1.118.4,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,3810,GAME,4.5,5465624,53.0,180000000.0,1,0,4,0,1533222000.0,1.21.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,1561,GAME,4.6,59854,7.8,9000000.0,1,0,1,82,1520262000.0,2.9,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,2405,GAME,4.6,23134775,97.0,180000000.0,1,0,2,99,1530025200.0,2.3.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,3943,GAME,4.5,1137271,59.0,90000000.0,1,0,4,6,1527519600.0,1.4.0.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,693,GAME,4.4,2610622,46.0,180000000.0,1,0,1,6,1530543600.0,2.6.9,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,7573,GAME,4.7,990586,75.0,18000000.0,1,0,1,0,1527087600.0,1.0.27,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,7575,GAME,4.3,10354,50.0,1800000.0,1,0,3,0,1533049200.0,1.0.8,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,6727,GAME,4.3,8118937,62.0,900000000.0,1,0,1,0,1530716400.0,1.49.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,4401,GAME,4.3,18985,23.0,9000000.0,1,0,1,27,1532271600.0,1.5.4,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,6051,GAME,4.5,655067,72.0,18000000.0,1,0,4,6,1500217200.0,1.2.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,3496,GAME,4.4,7614271,70.0,180000000.0,1,0,1,27,1532530800.0,5.1.8,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,6588,GAME,4.5,10434,18.0,1800000.0,1,0,1,6,1531234800.0,2.2.3181,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,6075,GAME,4.5,1385093,35.0,180000000.0,1,0,1,82,1533135600.0,1.7.40,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,6691,GAME,4.6,2698348,78.0,180000000.0,1,0,1,0,1532962800.0,2.8.2.59,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,5667,GAME,4.7,1125017,25.0,18000000.0,1,0,1,82,1531753200.0,3.9.2,4.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,3194,GAME,4.6,9882639,74.0,180000000.0,1,0,1,97,1531666800.0,5.064,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,686,GAME,4.4,5566805,97.0,180000000.0,1,0,1,6,1527087600.0,7.9.3,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,3713,GAME,4.4,74673,17.0,18000000.0,1,0,1,27,1530802800.0,3.3.3179,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,6937,GAME,4.5,5387639,53.0,180000000.0,1,0,1,86,1519657200.0,2.5,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,3611,GAME,4.3,1295606,11.0,180000000.0,1,0,1,82,1523372400.0,4.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,4501,GAME,4.5,461137,60.0,18000000.0,1,0,1,6,1526914800.0,1.7.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1558,GAME,4.5,946926,57.0,90000000.0,1,0,1,92,1520175600.0,2.10.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,3495,GAME,4.4,9305,14.0,1800000.0,1,0,1,27,1533135600.0,1.9.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,5903,GAME,4.5,4448791,67.0,180000000.0,1,0,2,3,1532962800.0,2.347.225742,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,4093,GAME,4.2,1498648,33.0,180000000.0,1,0,1,0,1523199600.0,1.0.6,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,6556,GAME,4.5,27724094,76.0,1800000000.0,1,0,2,6,1531321200.0,1.90.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,2229,GAME,4.4,22428456,74.0,900000000.0,1,0,1,27,1530716400.0,1.129.0.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,4731,GAME,4.2,360630,40.0,90000000.0,1,0,1,82,1532962800.0,1.2.7,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,3943,GAME,4.5,1137267,59.0,90000000.0,1,0,4,6,1527519600.0,1.4.0.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,89,GAME,4.5,14200344,52.0,180000000.0,1,0,1,97,1532962800.0,4.0.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,4209,GAME,4.5,6074334,100.0,180000000.0,1,0,4,6,1532444400.0,6.0.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,6727,GAME,4.3,8118937,62.0,900000000.0,1,0,1,0,1530716400.0,1.49.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,5717,GAME,4.1,10424925,85.0,180000000.0,1,0,1,2,1532271600.0,0.111.3,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,7431,GAME,4.8,230727,87.0,18000000.0,1,0,1,111,1533135600.0,1.0.47,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,5536,GAME,4.4,37023,33.0,18000000.0,1,0,1,27,1530802800.0,5.200,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,6396,GAME,4.2,422244,32.0,90000000.0,1,0,4,6,1524409200.0,1.24,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,6079,GAME,4.4,98123,40.0,18000000.0,1,0,4,6,1527174000.0,1.7.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,7421,GAME,4.7,21262,29.0,1800000.0,1,0,1,82,1533222000.0,1.0.9,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,6497,GAME,4.3,118253,40.0,18000000.0,1,0,4,6,1525273200.0,1.4.6,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,2458,GAME,4.7,141529,24.0,9000000.0,1,0,2,15,1533049200.0,2.0.6,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,6765,GAME,4.2,70226,38.0,9000000.0,1,0,1,6,1532444400.0,1.2.9,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,3393,GAME,4.3,2251012,52.0,180000000.0,1,0,1,86,1525273200.0,4.17.2,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,6773,GAME,4.1,15763,54.0,1800000.0,1,0,1,6,1531753200.0,1.6,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,2454,GAME,4.1,84911,71.0,18000000.0,1,0,1,6,1531926000.0,2.5.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,3186,GAME,4.2,46416,73.0,18000000.0,1,0,1,6,1532271600.0,1.0.8,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,1558,GAME,4.5,946926,57.0,90000000.0,1,0,1,92,1520175600.0,2.10.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,5513,GAME,4.7,7196,38.0,900000.0,1,0,1,6,1531753200.0,1.0.2,4.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,4720,GAME,4.6,48256,62.0,1800000.0,1,0,1,82,1532012400.0,1.2.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,6968,GAME,4.5,6427773,95.0,180000000.0,1,0,1,105,1533222000.0,2.79.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
